"Offer ID","Created On","Offer Name","Categories","Cities","Merchant Name","Type","UPCs","IIDs","Price","Sales","Qty Sold","Qty Avl","Status"
"4955","2017-05-19 00:00:00","Glory Days Grill eGift","Congratulations;
$25 Gift Cards;
$100 Gift Cards;
Christmas;
Housewarming;
Thank You;
Easter;
$50 Gift Cards;
Restaurants;
Graduation;
Friend;
eGift Cards","Bakers Plus","Glory Days","Gift Card Offer","07675010723","61748","Variable (25-100);
Fixed
25;50;75;100","365","7","Unlimited","LIVE"
"4955","2017-05-19 00:00:00","Glory Days Grill eGift","Congratulations;
$25 Gift Cards;
$100 Gift Cards;
Christmas;
Housewarming;
Thank You;
Easter;
$50 Gift Cards;
Restaurants;
Graduation;
Friend;
eGift Cards","Bakers Plus","Glory Days","Gift Card Offer","07675010723","61748","Variable (25-100);
Fixed
25;50;75;100","365","7","Unlimited","LIVE"
"4954","2017-05-19 00:00:00","Hapa Sushi Grill and Sake Bar $50 eGift","Husband;
Occasions;
Wife;
Father's Day;
Easter;
Valentine's Day;
Couples;
Anniversary;
Retirement;
Mother's Day;
eGift Cards","Bakers Plus","Hapa Sushi Grill and Sake Bar","Gift Card Offer","07675013481","66977","
Fixed
50","1100","22","Unlimited","LIVE"
"4952","2017-05-19 00:00:00","AMC Gift Cards","Brother;
Mother's Day;
Entertainment;
$50 Gift Cards;
Wife;
Christmas;
Men;
At Home;
$15 Gift Cards;
Teacher;
Women;
$25 Gift Cards;
Sister;
Black Friday;
Physical Gift Cards;
$100 Gift Cards;
Mother's Day;
Thanksgiving;
Valentine's Day;
Streaming and Digital Entertainment;
$20 Gift Cards;
Popular","Bakers Plus","AMC Theatres","Physical Gift Card Offer","07675005186
07675005186","65695
81772","Variable (15-100);
Fixed
25;50;75;100","24770.55","805","Unlimited","LIVE"
"4951","2017-05-19 00:00:00","AMC eGift Cards","Entertainment;
$50 Gift Cards;
Mother's Day;
Thanksgiving;
Valentine's Day;
At Home;
$15 Gift Cards;
Brother;
Mother's Day;
$25 Gift Cards;
Wife;
Christmas;
Men;
$100 Gift Cards;
$10 Gift Cards;
Teacher;
Women;
eGift Cards;
Streaming and Digital Entertainment;
$20 Gift Cards;
Sister;
Black Friday;
Popular","Bakers Plus","AMC Theatres","Gift Card Offer","07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542","65359
65357
65358
73022
72842
74184
72840
73025
72841
74200
74186
73029
73570
74193
73028
74192
74185
73569
74197
74201
74204
73571
74196
73027
73026
74199
73572
73023
74188
74191
72843
74187
74194
74203
74198
74205
74202
74189
74195
74190
73031
73030
65349","Variable (5-100);
Fixed
25;50;75;100","57007.46","1705","Unlimited","LIVE"
"4951","2017-05-19 00:00:00","AMC eGift Cards","Entertainment;
$50 Gift Cards;
Mother's Day;
Thanksgiving;
Valentine's Day;
At Home;
$15 Gift Cards;
Brother;
Mother's Day;
$25 Gift Cards;
Wife;
Christmas;
Men;
$100 Gift Cards;
$10 Gift Cards;
Teacher;
Women;
eGift Cards;
Streaming and Digital Entertainment;
$20 Gift Cards;
Sister;
Black Friday;
Popular","Bakers Plus","AMC Theatres","Gift Card Offer","07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542
07675012542","65359
65357
65358
73022
72842
74184
72840
73025
72841
74200
74186
73029
73570
74193
73028
74192
74185
73569
74197
74201
74204
73571
74196
73027
73026
74199
73572
73023
74188
74191
72843
74187
74194
74203
74198
74205
74202
74189
74195
74190
73031
73030
65349","Variable (5-100);
Fixed
25;50;75;100","57007.46","1705","Unlimited","LIVE"
"4950","2017-05-19 00:00:00","The Container Store Gift Cards","$50 Gift Cards;
Sister;
Black Friday;
Physical Gift Cards;
Back to School;
$15 Gift Cards;
Husband;
Women;
$25 Gift Cards;
Brother;
Home;
$100 Gift Cards;
Wife;
Thanksgiving;
Shopping;
$20 Gift Cards;
Teacher;
Men;
Specialty","Bakers Plus","The Container Store","Physical Gift Card Offer","07675006131","28585","Variable (15-500);
Fixed
25;50;75;100;200","2040","33","Unlimited","LIVE"
"4949","2017-05-19 00:00:00","The Container Store eGift","Husband;
Women;
$50 Gift Cards;
Sister;
Home;
At Home;
$15 Gift Cards;
Thanksgiving;
Shopping;
$25 Gift Cards;
Brother;
Men;
$100 Gift Cards;
Wife;
Black Friday;
Home Improvement;
$20 Gift Cards;
eGift Cards","Bakers Plus","The Container Store","Gift Card Offer","07675008547
07675008547
07675008547
07675008547
07675008547
07675008547","35473
73375
73378
73379
73377
73376","Variable (15-100);
Fixed
25;50;75;100","22578.05","287","Unlimited","LIVE"
"4949","2017-05-19 00:00:00","The Container Store eGift","Husband;
Women;
$50 Gift Cards;
Sister;
Home;
At Home;
$15 Gift Cards;
Thanksgiving;
Shopping;
$25 Gift Cards;
Brother;
Men;
$100 Gift Cards;
Wife;
Black Friday;
Home Improvement;
$20 Gift Cards;
eGift Cards","Bakers Plus","The Container Store","Gift Card Offer","07675008547
07675008547
07675008547
07675008547
07675008547
07675008547","35473
73375
73378
73379
73377
73376","Variable (15-100);
Fixed
25;50;75;100","22578.05","287","Unlimited","LIVE"
"4948","2017-05-19 00:00:00","Carters Oshkosh Bgosh Gift Cards","$50 Gift Cards;
Teacher;
Back to School;
$15 Gift Cards;
Black Friday;
Physical Gift Cards;
$25 Gift Cards;
Thanksgiving;
Birthday;
$100 Gift Cards;
Wife;
New Baby;
Specialty;
$20 Gift Cards;
Christmas;
Kids & Baby;
Clothing","Bakers Plus","Carter's / OshKosh B'gosh","Physical Gift Card Offer","07675013473","66966","Variable (15-500);
Fixed
25;50;75;100;200","3545","62","Unlimited","LIVE"
"4947","2017-05-19 00:00:00","Lands End Gift Cards","Sister;
Black Friday;
Clothing;
Back to School;
$15 Gift Cards;
Husband;
Birthday;
$25 Gift Cards;
Brother;
Women;
Physical Gift Cards;
$100 Gift Cards;
Wife;
Thanksgiving;
Men;
$20 Gift Cards;
Teacher;
Kids & Baby;
$50 Gift Cards;
Specialty","Bakers Plus","Lands' End","Physical Gift Card Offer","07675005079","71016","Variable (15-500);
Fixed
25;50;75;100;200","3397.74","43","Unlimited","LIVE"
"4947","2017-05-19 00:00:00","Lands End Gift Cards","Sister;
Black Friday;
Clothing;
Back to School;
$15 Gift Cards;
Husband;
Birthday;
$25 Gift Cards;
Brother;
Women;
Physical Gift Cards;
$100 Gift Cards;
Wife;
Thanksgiving;
Men;
$20 Gift Cards;
Teacher;
Kids & Baby;
$50 Gift Cards;
Specialty","Bakers Plus","Lands' End","Physical Gift Card Offer","07675005079","71016","Variable (15-500);
Fixed
25;50;75;100;200","3397.74","43","Unlimited","LIVE"
"4946","2017-05-19 00:00:00","Cattleman's Roadhouse eGift Cards","Mother's Day;
Retirement;
$25 Gift Cards;
Wife;
Anniversary;
Easter;
$100 Gift Cards;
Thank You;
Christmas;
Valentine's Day;
Housewarming;
$20 Gift Cards;
Couples;
Father's Day;
Congratulations;
$50 Gift Cards;
Friend;
Occasions;
Restaurants;
Graduation;
$15 Gift Cards;
Husband;
eGift Cards","Bakers Plus","Cattlemans Roadhouse","Gift Card Offer","07675014917","69677","Variable (5-250);
Fixed
25;50;75;100;200","2740","49","Unlimited","LIVE"
"4945","2017-05-19 00:00:00","Carters Oshkosh Bgosh eGift Cards","$100 Gift Cards;
$10 Gift Cards;
New Baby;
$20 Gift Cards;
Christmas;
Kids & Baby;
$50 Gift Cards;
Wife;
Clothing;
Back to School;
$15 Gift Cards;
Black Friday;
$25 Gift Cards;
Thanksgiving;
Birthday;
eGift Cards","Bakers Plus","Carter's / OshKosh B'gosh","Gift Card Offer","07675013474
07675013474","66967
72484","Variable (10-500);
Fixed
25;50;75;100;200","33420.24","373","Unlimited","LIVE"
"4944","2017-05-19 00:00:00","Pastini Pastaria eGift","Congratulations;
$25 Gift Cards;
Christmas;
$100 Gift Cards;
Thank You;
Housewarming;
$20 Gift Cards;
Restaurants;
$50 Gift Cards;
Friend;
Graduation;
$15 Gift Cards;
eGift Cards","Bakers Plus","Pastini Pastaria","Gift Card Offer","07675014867","69618","Variable (5-250);
Fixed
25;50;75;100;200","835","19","Unlimited","LIVE"
"5003","2017-05-22 00:00:00","Beau Jo's Colorado Style Pizza eGift","Graduation;
$15 Gift Cards;
Couples;
Occasions;
Retirement;
$25 Gift Cards;
Friend;
Anniversary;
Easter;
$100 Gift Cards;
$10 Gift Cards;
Christmas;
Housewarming;
$20 Gift Cards;
Wife;
Restaurants;
Congratulations;
$50 Gift Cards;
Thank You;
Valentine's Day;
eGift Cards","Bakers Plus","Beau Jo's Colorado Style Pizza","Gift Card Offer","07675015829","71957","Variable (5-250);
Fixed
25;50;75;100;200","725","22","Unlimited","LIVE"
"5000","2017-05-22 00:00:00","Barnes & Noble Gift Cards","Brother;
Music & Technology;
Kids & Baby;
$100 Gift Cards;
Mother's Day;
Black Friday;
Men;
Online Shopping;
$20 Gift Cards;
Thanksgiving;
Birthday;
Entertainment;
$50 Gift Cards;
Sister;
Mother's Day;
At Home;
$15 Gift Cards;
Christmas;
Women;
Streaming and Digital Entertainment;
$25 Gift Cards;
Shopping","Bakers Plus","Barnes & Noble","Physical Gift Card Offer","07675006146
07675006146","28591
94624","Variable (15-500);
Fixed
25;50;75;100;200","12410.35","362","Unlimited","LIVE"
"4999","2017-05-22 00:00:00","Barnes & Noble eGift","Kids & Baby;
$100 Gift Cards;
Mother's Day;
Black Friday;
Men;
Streaming and Digital Entertainment;
$20 Gift Cards;
Thanksgiving;
Birthday;
Entertainment;
$50 Gift Cards;
Sister;
Mother's Day;
At Home;
$15 Gift Cards;
Christmas;
Women;
eGift Cards;
Online Shopping;
$25 Gift Cards;
Brother;
Music & Technology;
Shopping","Bakers Plus","Barnes & Noble","Gift Card Offer","07675019801","73776","Variable (15-500);
Fixed
25;50;75;100;200","135349.72","1447","Unlimited","LIVE"
"4999","2017-05-22 00:00:00","Barnes & Noble eGift","Kids & Baby;
$100 Gift Cards;
Mother's Day;
Black Friday;
Men;
Streaming and Digital Entertainment;
$20 Gift Cards;
Thanksgiving;
Birthday;
Entertainment;
$50 Gift Cards;
Sister;
Mother's Day;
At Home;
$15 Gift Cards;
Christmas;
Women;
eGift Cards;
Online Shopping;
$25 Gift Cards;
Brother;
Music & Technology;
Shopping","Bakers Plus","Barnes & Noble","Gift Card Offer","07675019801","73776","Variable (15-500);
Fixed
25;50;75;100;200","135349.72","1447","Unlimited","LIVE"
"4998","2017-05-22 00:00:00","PF Changs eGift","Retirement;
$25 Gift Cards;
Husband;
Mother's Day;
Easter;
$100 Gift Cards;
Wife;
Birthday;
Housewarming;
Thank You;
Christmas;
Valentine's Day;
Congratulations;
$50 Gift Cards;
Couples;
Father's Day;
Graduation;
Friend;
Anniversary;
Restaurants;
eGift Cards","Bakers Plus","P.F. Chang's China Bistro","Gift Card Offer","07675010244
07675010244","60346
72000","Variable (25-500);
Fixed
25;50;75;100;200","14475.16","290","Unlimited","LIVE"
"4997","2017-05-22 00:00:00","Banana Republic  eGift","Husband;
Father's Day;
$100 Gift Cards;
Wife;
Black Friday;
Clothing;
$20 Gift Cards;
Thanksgiving;
Shopping;
$50 Gift Cards;
Brother;
Birthday;
Back to School;
$15 Gift Cards;
Christmas;
Men;
$25 Gift Cards;
eGift Cards","Bakers Plus","Banana Republic","Gift Card Offer","07675012040","64314","Variable (10-250);
Fixed
25;50;75;100;200","8468.90","111","Unlimited","LIVE"
"4995","2017-05-22 00:00:00","Bahama Breeze® Gift Cards","Occasions;
Independence Day;
Housewarming;
$20 Gift Cards;
Wife;
Birthday;
Specialty;
Congratulations;
$50 Gift Cards;
Thank You;
Christmas;
Easter;
Graduation;
$15 Gift Cards;
Couples;
Valentine's Day;
Retirement;
$25 Gift Cards;
Friend;
Anniversary;
Physical Gift Cards;
Back to School;
$100 Gift Cards;
$10 Gift Cards;
Teacher;
Restaurants","Bakers Plus","Bahama Breeze®","Physical Gift Card Offer","07675014059","76755","Variable (5-250);
Fixed
25;50;75;100;200","290","16","Unlimited","LIVE"
"4995","2017-05-22 00:00:00","Bahama Breeze® Gift Cards","Occasions;
Independence Day;
Housewarming;
$20 Gift Cards;
Wife;
Birthday;
Specialty;
Congratulations;
$50 Gift Cards;
Thank You;
Christmas;
Easter;
Graduation;
$15 Gift Cards;
Couples;
Valentine's Day;
Retirement;
$25 Gift Cards;
Friend;
Anniversary;
Physical Gift Cards;
Back to School;
$100 Gift Cards;
$10 Gift Cards;
Teacher;
Restaurants","Bakers Plus","Bahama Breeze®","Physical Gift Card Offer","07675014059","76755","Variable (5-250);
Fixed
25;50;75;100;200","290","16","Unlimited","LIVE"
"4994","2017-05-22 00:00:00","Bahama Breeze® eGift","Easter;
$100 Gift Cards;
$10 Gift Cards;
Christmas;
Restaurants;
Housewarming;
$20 Gift Cards;
Wife;
Valentine's Day;
Congratulations;
$50 Gift Cards;
Thank You;
Anniversary;
Independence Day;
Graduation;
$15 Gift Cards;
Couples;
Occasions;
Retirement;
$25 Gift Cards;
Friend;
Birthday;
eGift Cards","Bakers Plus","Bahama Breeze®","Gift Card Offer","07675014058","68011","Variable (10-250);
Fixed
25;50;75;100;200","1284","21","Unlimited","LIVE"
"4993","2017-05-22 00:00:00","Bagger Dave's eGift","$100 Gift Cards;
$10 Gift Cards;
Christmas;
Restaurants;
Housewarming;
$20 Gift Cards;
Wife;
Valentine's Day;
Congratulations;
$50 Gift Cards;
Thank You;
Anniversary;
Graduation;
$15 Gift Cards;
Couples;
Occasions;
Retirement;
$25 Gift Cards;
Friend;
Birthday;
Easter;
eGift Cards","Bakers Plus","Bagger Dave's","Gift Card Offer","07675018522","74103","Variable (5-250);
Fixed
25;50;75;100;200","981.26","31","Unlimited","LIVE"
"4993","2017-05-22 00:00:00","Bagger Dave's eGift","$100 Gift Cards;
$10 Gift Cards;
Christmas;
Restaurants;
Housewarming;
$20 Gift Cards;
Wife;
Valentine's Day;
Congratulations;
$50 Gift Cards;
Thank You;
Anniversary;
Graduation;
$15 Gift Cards;
Couples;
Occasions;
Retirement;
$25 Gift Cards;
Friend;
Birthday;
Easter;
eGift Cards","Bakers Plus","Bagger Dave's","Gift Card Offer","07675018522","74103","Variable (5-250);
Fixed
25;50;75;100;200","981.26","31","Unlimited","LIVE"
"4992","2017-05-22 00:00:00","Lucille's Smokehouse Barbq Gift Cards","Physical Gift Cards;
Housewarming;
$20 Gift Cards;
Teacher;
Back to School;
$50 Gift Cards;
Thank You;
Graduation;
$15 Gift Cards;
Christmas;
Congratulations;
$25 Gift Cards;
Friend;
Specialty;
Easter;
$100 Gift Cards;
$10 Gift Cards;
Restaurants","Bakers Plus","Lucille's Smokehouse Bar-B-Q","Physical Gift Card Offer","07675009719","38693","Variable (10-500);
Fixed
25;50;75;100;200","385","9","Unlimited","LIVE"
"4991","2017-05-22 00:00:00","Lucille's Smokehouse Barbq eGift Cards","Housewarming;
$20 Gift Cards;
Restaurants;
Easter;
$50 Gift Cards;
Friend;
Graduation;
$15 Gift Cards;
Congratulations;
$25 Gift Cards;
Christmas;
$100 Gift Cards;
Thank You;
eGift Cards","Bakers Plus","Lucille's Smokehouse Bar-B-Q","Gift Card Offer","07675009720","38695","Variable (15-200);
Fixed
25;50;75;100;200","1250","21","Unlimited","LIVE"
"4990","2017-05-22 00:00:00","Original Roadhouse Grill Gift Cards","Husband;
Birthday;
Specialty;
Congratulations;
$50 Gift Cards;
Couples;
Mother's Day;
Easter;
Graduation;
Friend;
Christmas;
Anniversary;
Retirement;
$25 Gift Cards;
Teacher;
Father's Day;
Physical Gift Cards;
Back to School;
$100 Gift Cards;
Wife;
Valentine's Day;
Occasions;
Independence Day;
Housewarming;
Thank You;
Restaurants","Bakers Plus","Original Roadhouse Grill","Physical Gift Card Offer","07675014048","68002","Variable (25-200);
Fixed
25;50;75;100;200","165","3","Unlimited","LIVE"
"4990","2017-05-22 00:00:00","Original Roadhouse Grill Gift Cards","Husband;
Birthday;
Specialty;
Congratulations;
$50 Gift Cards;
Couples;
Mother's Day;
Easter;
Graduation;
Friend;
Christmas;
Anniversary;
Retirement;
$25 Gift Cards;
Teacher;
Father's Day;
Physical Gift Cards;
Back to School;
$100 Gift Cards;
Wife;
Valentine's Day;
Occasions;
Independence Day;
Housewarming;
Thank You;
Restaurants","Bakers Plus","Original Roadhouse Grill","Physical Gift Card Offer","07675014048","68002","Variable (25-200);
Fixed
25;50;75;100;200","165","3","Unlimited","LIVE"
"4989","2017-05-22 00:00:00","Baby Gap eGift","$20 Gift Cards;
Husband;
Kids & Baby;
$50 Gift Cards;
Sister;
Black Friday;
Clothing;
Back to School;
$15 Gift Cards;
Thanksgiving;
Women;
$25 Gift Cards;
Brother;
New Baby;
$100 Gift Cards;
$10 Gift Cards;
Christmas;
Shopping;
eGift Cards","Bakers Plus","Baby Gap","Gift Card Offer","07675012042","84877","Variable (10-250);
Fixed
25;50;75;100;200","1590","34","Unlimited","LIVE"
"4988","2017-05-22 00:00:00","Chilis eGift Cards","Congratulations;
$25 Gift Cards;
Wife;
Valentine's Day;
eGift Cards;
Independence Day;
$100 Gift Cards;
Thank You;
Christmas;
Birthday;
Housewarming;
$20 Gift Cards;
Couples;
Mother's Day;
Easter;
$50 Gift Cards;
Friend;
Occasions;
Graduation;
$15 Gift Cards;
Husband;
Father's Day;
Restaurants","Bakers Plus","Chili's","Gift Card Offer","07675008491
07675008491
07675008491","35213
82914
84086","Variable (5-100);
Fixed
25;50;75;100","52466.77","1374","Unlimited","LIVE"
"4988","2017-05-22 00:00:00","Chilis eGift Cards","Congratulations;
$25 Gift Cards;
Wife;
Valentine's Day;
eGift Cards;
Independence Day;
$100 Gift Cards;
Thank You;
Christmas;
Birthday;
Housewarming;
$20 Gift Cards;
Couples;
Mother's Day;
Easter;
$50 Gift Cards;
Friend;
Occasions;
Graduation;
$15 Gift Cards;
Husband;
Father's Day;
Restaurants","Bakers Plus","Chili's","Gift Card Offer","07675008491
07675008491
07675008491","35213
82914
84086","Variable (5-100);
Fixed
25;50;75;100","52466.77","1374","Unlimited","LIVE"
"4986","2017-05-22 00:00:00","Buy Buy BABY Gift Card","Mother's Day;
$25 Gift Cards;
Black Friday;
$100 Gift Cards;
Thanksgiving;
Shopping;
Online Shopping;
$20 Gift Cards;
New Baby;
$50 Gift Cards;
Christmas;
At Home;
$15 Gift Cards;
Kids & Baby","Bakers Plus","Buy Buy Baby","Physical Gift Card Offer","07675005246
07675005246","18629
91483","Variable (15-500);
Fixed
25;50","6709.83","102","Unlimited","LIVE"
"4984","2017-05-22 00:00:00","Babin's Seafood House Gift Cards","Retirement;
Thank You;
Christmas;
Valentine's Day;
Easter;
$100 Gift Cards;
Couples;
Father's Day;
Physical Gift Cards;
Housewarming;
Friend;
Anniversary;
Congratulations;
$50 Gift Cards;
Husband;
Mother's Day;
Graduation;
Wife;
Birthday;
Occasions;
Restaurants","Bakers Plus","Babin's Seafood House","Physical Gift Card Offer","07675008275
07675008275","34695
64445","Variable (50-200);
Fixed
50;75;100;200","250","3","Unlimited","LIVE"
"4984","2017-05-22 00:00:00","Babin's Seafood House Gift Cards","Retirement;
Thank You;
Christmas;
Valentine's Day;
Easter;
$100 Gift Cards;
Couples;
Father's Day;
Physical Gift Cards;
Housewarming;
Friend;
Anniversary;
Congratulations;
$50 Gift Cards;
Husband;
Mother's Day;
Graduation;
Wife;
Birthday;
Occasions;
Restaurants","Bakers Plus","Babin's Seafood House","Physical Gift Card Offer","07675008275
07675008275","34695
64445","Variable (50-200);
Fixed
50;75;100;200","250","3","Unlimited","LIVE"
"4983","2017-05-22 00:00:00","Babin's Seafood House eGift","$20 Gift Cards;
Husband;
Mother's Day;
Congratulations;
$50 Gift Cards;
Wife;
Birthday;
Occasions;
Graduation;
Thank You;
Christmas;
Valentine's Day;
Retirement;
$25 Gift Cards;
Couples;
Father's Day;
Easter;
$100 Gift Cards;
Friend;
Anniversary;
Restaurants;
Housewarming;
eGift Cards","Bakers Plus","Babin's Seafood House","Gift Card Offer","07675010209","60289","Variable (20-200);
Fixed
25;50;75;100;200","600","8","Unlimited","LIVE"
"4980","2017-05-22 00:00:00","AutoZone Gift Card","Back to School;
Brother;
Black Friday;
Specialty;
$25 Gift Cards;
Thanksgiving;
$100 Gift Cards;
Teacher;
Men;
$20 Gift Cards;
Christmas;
Physical Gift Cards;
$50 Gift Cards;
Husband;
Father's Day;
Travel","Bakers Plus","AutoZone®","Physical Gift Card Offer","07675011444","63316","Variable (20-200);
Fixed
25;50;75;100;200","8394.20","170","Unlimited","LIVE"
"4979","2017-05-22 00:00:00","AutoZone eGift","$100 Gift Cards;
$10 Gift Cards;
Christmas;
eGift Cards;
$20 Gift Cards;
Husband;
Father's Day;
$50 Gift Cards;
Brother;
Black Friday;
Back to School;
$15 Gift Cards;
Thanksgiving;
$25 Gift Cards;
Teacher;
Men;
Travel","Bakers Plus","AutoZone®","Gift Card Offer","07675011443","63317","Variable (10-200);
Fixed
25;50;75;100;200","42507.96","547","Unlimited","LIVE"
"4979","2017-05-22 00:00:00","AutoZone eGift","$100 Gift Cards;
$10 Gift Cards;
Christmas;
eGift Cards;
$20 Gift Cards;
Husband;
Father's Day;
$50 Gift Cards;
Brother;
Black Friday;
Back to School;
$15 Gift Cards;
Thanksgiving;
$25 Gift Cards;
Teacher;
Men;
Travel","Bakers Plus","AutoZone®","Gift Card Offer","07675011443","63317","Variable (10-200);
Fixed
25;50;75;100;200","42507.96","547","Unlimited","LIVE"
"4978","2017-05-22 00:00:00","Athleta eGift","Women;
$20 Gift Cards;
Brother;
Birthday;
Clothing;
$50 Gift Cards;
Wife;
Christmas;
Men;
Back to School;
$15 Gift Cards;
Husband;
Father's Day;
$25 Gift Cards;
Sister;
Black Friday;
Shopping;
$100 Gift Cards;
$10 Gift Cards;
Thanksgiving;
eGift Cards","Bakers Plus","Athleta","Gift Card Offer","07675019423","73194","Variable (10-500);
Fixed
25;50;75;100;200","16838.16","214","Unlimited","LIVE"
